filename,width,height,class,xmin,ymin,xmax,ymax
sheep_030.jpg,300,168,sheep,96,114,111,130
sheep_030.jpg,300,168,sheep,134,112,148,131
sheep_030.jpg,300,168,sheep,144,105,157,116
sheep_030.jpg,300,168,sheep,118,113,132,127
sheep_030.jpg,300,168,sheep,98,101,114,113
sheep_030.jpg,300,168,sheep,104,91,121,102
sheep_030.jpg,300,168,sheep,147,91,159,104
sheep_030.jpg,300,168,sheep,159,92,174,107
sheep_030.jpg,300,168,sheep,173,84,185,97
sheep_030.jpg,300,168,sheep,185,81,198,93
sheep_030.jpg,300,168,sheep,197,73,207,83
sheep_030.jpg,300,168,sheep,199,56,208,65
sheep_030.jpg,300,168,sheep,190,69,200,77
sheep_030.jpg,300,168,sheep,127,75,138,83
sheep_030.jpg,300,168,sheep,126,102,138,112
sheep_030.jpg,300,168,sheep,206,43,212,49
sheep_030.jpg,300,168,sheep,210,39,216,44
sheep_030.jpg,300,168,sheep,188,54,197,61
sheep_030.jpg,300,168,sheep,170,73,181,83
sheep_030.jpg,300,168,sheep,162,82,176,92
sheep_030.jpg,300,168,sheep,137,93,149,103
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,475,516,522,538
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,539,548,583,570
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,561,479,608,499
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,158,344,188,385
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,128,271,177,301
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,128,83,167,123
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,208,19,243,53
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,274,219,300,262
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,283,167,312,212
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,280,116,313,162
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,328,118,375,144
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,371,110,402,136
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,431,12,452,58
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,519,67,541,111
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,541,51,586,85
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,595,514,632,557
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,656,457,693,485
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,626,474,658,501
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,667,411,690,458
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,627,416,660,458
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,626,359,647,401
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,639,347,659,386
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,655,358,669,395
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,677,365,714,396
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,656,398,672,435
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,665,316,682,361
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,639,309,654,353
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,653,306,670,344
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,642,263,663,308
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,624,224,647,266
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,612,175,631,216
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,621,142,645,177
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,647,100,676,142
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,700,118,721,161
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,724,233,747,275
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,707,295,731,335
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,721,314,750,352
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,739,279,770,316
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,766,250,789,290
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,776,206,804,245
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,792,269,828,306
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,830,238,850,284
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,847,215,868,257
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,816,177,853,207
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,844,193,867,231
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,867,155,892,196
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,855,146,891,175
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,877,111,901,151
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,768,114,795,153
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,853,90,889,121
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,904,19,921,59
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,887,42,906,86
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,901,57,912,96
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,913,56,927,98
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,854,6,886,40
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,882,1,902,35
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,523,1,547,35
aerial-view-taken-from-the-drone-of-sheep-grazing-in-a-green-farm-J24TR2.jpg,1300,820,sheep,577,1,600,35
sheep_image (474).jpg,1024,576,sheep,810,437,881,551
sheep_image (474).jpg,1024,576,sheep,800,388,853,498
sheep_image (474).jpg,1024,576,sheep,761,343,801,444
sheep_image (474).jpg,1024,576,sheep,685,434,747,537
sheep_image (474).jpg,1024,576,sheep,577,428,661,561
sheep_image (474).jpg,1024,576,sheep,524,440,601,553
sheep_image (474).jpg,1024,576,sheep,517,371,584,460
sheep_image (474).jpg,1024,576,sheep,558,317,633,400
sheep_image (474).jpg,1024,576,sheep,648,320,701,401
sheep_image (474).jpg,1024,576,sheep,441,400,495,494
sheep_image (474).jpg,1024,576,sheep,393,448,470,565
sheep_image (474).jpg,1024,576,sheep,345,433,414,545
sheep_image (474).jpg,1024,576,sheep,215,413,314,534
sheep_image (474).jpg,1024,576,sheep,290,343,370,420
sheep_image (474).jpg,1024,576,sheep,201,337,305,410
sheep_image (474).jpg,1024,576,sheep,145,348,201,420
sheep_image (474).jpg,1024,576,sheep,93,318,155,378
sheep_image (474).jpg,1024,576,sheep,68,305,131,381
sheep_image (474).jpg,1024,576,sheep,165,307,265,375
sheep_image (474).jpg,1024,576,sheep,165,268,241,315
sheep_image (474).jpg,1024,576,sheep,238,273,314,344
sheep_image (474).jpg,1024,576,sheep,294,297,380,363
sheep_image (474).jpg,1024,576,sheep,175,240,251,295
sheep_image (474).jpg,1024,576,sheep,160,193,220,241
sheep_image (474).jpg,1024,576,sheep,274,193,328,221
sheep_image (474).jpg,1024,576,sheep,271,215,324,248
sheep_image (474).jpg,1024,576,sheep,331,240,388,288
sheep_image (474).jpg,1024,576,sheep,374,264,405,303
sheep_image (474).jpg,1024,576,sheep,368,295,460,358
sheep_image (474).jpg,1024,576,sheep,447,301,518,368
sheep_image (474).jpg,1024,576,sheep,498,283,565,333
sheep_image (474).jpg,1024,576,sheep,424,218,485,263
sheep_image (474).jpg,1024,576,sheep,511,247,557,290
sheep_image (474).jpg,1024,576,sheep,751,304,793,363
sheep_image (474).jpg,1024,576,sheep,730,283,788,337
sheep_image (474).jpg,1024,576,sheep,845,284,898,368
sheep_image (474).jpg,1024,576,sheep,907,297,954,383
sheep_image (474).jpg,1024,576,sheep,947,285,997,364
sheep_image (474).jpg,1024,576,sheep,975,241,1021,311
sheep_image (474).jpg,1024,576,sheep,868,241,904,277
sheep_image (474).jpg,1024,576,sheep,715,207,768,264
sheep_image (474).jpg,1024,576,sheep,688,157,753,218
sheep_image (474).jpg,1024,576,sheep,770,155,823,207
sheep_image (474).jpg,1024,576,sheep,860,158,901,213
sheep_image (474).jpg,1024,576,sheep,940,185,968,218
sheep_image (474).jpg,1024,576,sheep,625,153,695,185
sheep_image (474).jpg,1024,576,sheep,577,163,610,215
sheep_image (474).jpg,1024,576,sheep,533,167,567,210
sheep_image (474).jpg,1024,576,sheep,1,327,67,398
sheep_006.jpg,320,240,sheep,225,102,238,112
sheep_006.jpg,320,240,sheep,159,130,170,137
sheep_006.jpg,320,240,sheep,152,107,161,114
sheep_006.jpg,320,240,sheep,165,119,176,127
sheep_006.jpg,320,240,sheep,177,122,187,129
sheep_006.jpg,320,240,sheep,129,118,138,125
sheep_006.jpg,320,240,sheep,89,131,100,140
sheep_006.jpg,320,240,sheep,102,113,111,119
sheep_006.jpg,320,240,sheep,94,108,101,115
sheep_006.jpg,320,240,sheep,100,106,107,112
sheep_006.jpg,320,240,sheep,120,87,126,95
sheep_006.jpg,320,240,sheep,126,91,134,100
sheep_006.jpg,320,240,sheep,125,100,132,104
sheep_006.jpg,320,240,sheep,135,111,142,117
sheep_006.jpg,320,240,sheep,146,116,152,122
sheep_image (161).jpg,259,194,sheep,40,99,54,110
sheep_image (161).jpg,259,194,sheep,1,95,11,107
sheep_image (161).jpg,259,194,sheep,64,86,76,101
sheep_image (161).jpg,259,194,sheep,83,96,95,103
sheep_image (161).jpg,259,194,sheep,84,101,96,113
sheep_image (161).jpg,259,194,sheep,95,89,107,102
sheep_image (161).jpg,259,194,sheep,95,104,122,126
sheep_image (161).jpg,259,194,sheep,120,109,149,126
sheep_image (161).jpg,259,194,sheep,122,106,136,115
sheep_image (161).jpg,259,194,sheep,112,105,123,116
sheep_image (161).jpg,259,194,sheep,127,78,133,90
sheep_image (161).jpg,259,194,sheep,150,86,160,96
sheep_image (161).jpg,259,194,sheep,153,78,160,87
sheep_image (161).jpg,259,194,sheep,162,88,171,100
sheep_image (161).jpg,259,194,sheep,167,77,176,89
sheep_image (161).jpg,259,194,sheep,175,78,181,89
sheep_image (161).jpg,259,194,sheep,177,74,185,87
sheep_image (161).jpg,259,194,sheep,184,75,193,90
sheep_image (161).jpg,259,194,sheep,193,77,202,91
sheep_image (161).jpg,259,194,sheep,205,75,220,91
sheep_image (161).jpg,259,194,sheep,237,76,247,95
sheep_image (161).jpg,259,194,sheep,249,79,259,90
sheep_image (161).jpg,259,194,sheep,166,107,197,133
sheep_image (161).jpg,259,194,sheep,159,112,171,125
sheep_image (161).jpg,259,194,sheep,191,105,210,125
sheep_image (161).jpg,259,194,sheep,207,104,222,120
sheep_image (161).jpg,259,194,sheep,211,112,233,135
sheep_image (161).jpg,259,194,sheep,233,116,259,128
sheep_image (161).jpg,259,194,sheep,225,103,241,120
sheep_image (161).jpg,259,194,sheep,241,101,256,122
sheep_image (161).jpg,259,194,sheep,231,92,243,110
sheep_image (161).jpg,259,194,sheep,224,97,236,112
sheep_image (376).jpg,620,414,sheep,386,115,601,334
sheep_image (376).jpg,620,414,sheep,188,117,381,302
sheep_image (376).jpg,620,414,sheep,84,90,252,295
sheep_image (376).jpg,620,414,sheep,1,78,119,288
sheep_image (399).jpg,1920,1080,sheep,649,555,1190,1080
sheep_image (399).jpg,1920,1080,sheep,1105,471,1530,1020
sheep_image (399).jpg,1920,1080,sheep,113,120,1305,1020
sheep_030.jpg,256,144,sheep,148,117,158,129
sheep_030.jpg,256,144,sheep,181,113,190,122
sheep_030.jpg,256,144,sheep,193,110,203,120
sheep_030.jpg,256,144,sheep,189,118,198,130
sheep_030.jpg,256,144,sheep,222,122,234,135
sheep_030.jpg,256,144,sheep,234,121,244,130
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,705,580,741,640
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,795,594,849,657
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,885,660,945,716
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,877,627,930,680
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,924,606,967,664
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,889,587,947,627
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,951,566,989,622
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,922,557,955,598
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,946,542,984,577
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,845,536,897,598
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,811,532,843,588
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,771,528,809,585
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,863,503,914,551
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,909,530,940,584
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,939,490,985,532
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,978,450,1024,512
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,931,466,975,508
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,873,473,924,519
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,818,468,871,532
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,857,440,901,497
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,809,416,839,456
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,845,414,889,459
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,883,415,921,464
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,917,409,945,456
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,923,430,973,478
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,1073,431,1124,478
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,1115,455,1163,494
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,1170,480,1217,514
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,1217,498,1263,539
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,997,532,1047,591
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,1037,518,1085,553
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,1085,503,1134,566
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,1136,510,1175,560
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,1013,582,1069,624
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,981,611,1034,666
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,1033,596,1090,651
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,1090,624,1141,670
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,1102,591,1147,637
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,1112,605,1161,650
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,1153,571,1181,618
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,1165,585,1207,630
depositphotos_191203268-stock-photo-aerial-view-sheep-herd-natural.jpg,1600,1087,sheep,1182,600,1225,662
sheep_179.jpg,275,183,sheep,22,79,41,112
sheep_179.jpg,275,183,sheep,59,75,86,111
sheep_179.jpg,275,183,sheep,101,78,124,113
sheep_179.jpg,275,183,sheep,125,73,144,113
sheep_179.jpg,275,183,sheep,150,79,174,114
sheep_179.jpg,275,183,sheep,168,64,202,112
sheep_179.jpg,275,183,sheep,200,73,220,113
sheep_179.jpg,275,183,sheep,207,65,261,114
sheep_038.jpg,264,191,sheep,177,108,202,123
sheep_038.jpg,264,191,sheep,166,76,186,89
sheep_038.jpg,264,191,sheep,146,76,166,88
sheep_038.jpg,264,191,sheep,152,64,173,75
sheep_038.jpg,264,191,sheep,116,68,133,77
sheep_038.jpg,264,191,sheep,135,68,152,78
sheep_038.jpg,264,191,sheep,103,78,124,87
sheep_038.jpg,264,191,sheep,87,94,108,108
sheep_038.jpg,264,191,sheep,68,99,84,112
sheep_038.jpg,264,191,sheep,49,90,66,105
sheep_038.jpg,264,191,sheep,60,148,81,165
sheep_038.jpg,264,191,sheep,26,138,46,160
sheep_038.jpg,264,191,sheep,24,113,39,128
sheep_038.jpg,264,191,sheep,9,126,24,142
sheep_038.jpg,264,191,sheep,51,73,68,86
sheep_038.jpg,264,191,sheep,70,68,87,81
sheep_038.jpg,264,191,sheep,96,60,116,72
sheep_038.jpg,264,191,sheep,137,49,156,62
sheep_038.jpg,264,191,sheep,153,102,176,118
sheep_038.jpg,264,191,sheep,154,137,172,160
sheep_038.jpg,264,191,sheep,97,146,115,168
sheep_038.jpg,264,191,sheep,78,144,100,165
sheep_038.jpg,264,191,sheep,173,121,197,139
sheep_038.jpg,264,191,sheep,216,115,240,137
sheep_038.jpg,264,191,sheep,215,132,234,156
sheep_038.jpg,264,191,sheep,186,140,209,161
sheep_038.jpg,264,191,sheep,222,100,243,119
sheep_038.jpg,264,191,sheep,188,82,212,96
sheep_038.jpg,264,191,sheep,194,74,217,85
sheep_038.jpg,264,191,sheep,197,66,219,77
sheep_038.jpg,264,191,sheep,178,55,199,67
sheep_038.jpg,264,191,sheep,158,49,173,59
sheep_038.jpg,264,191,sheep,119,46,135,57
sheep_038.jpg,264,191,sheep,237,86,257,99
sheep_086.jpg,266,189,sheep,66,19,95,39
sheep_086.jpg,266,189,sheep,48,129,83,146
sheep_086.jpg,266,189,sheep,52,137,86,152
sheep_086.jpg,266,189,sheep,86,134,117,156
sheep_086.jpg,266,189,sheep,96,150,123,166
sheep_086.jpg,266,189,sheep,95,132,125,152
sheep_086.jpg,266,189,sheep,112,121,142,139
sheep_086.jpg,266,189,sheep,111,113,131,128
sheep_086.jpg,266,189,sheep,130,115,154,132
sheep_086.jpg,266,189,sheep,142,126,174,146
sheep_086.jpg,266,189,sheep,144,142,174,159
sheep_086.jpg,266,189,sheep,143,150,170,165
sheep_086.jpg,266,189,sheep,184,148,211,164
sheep_086.jpg,266,189,sheep,147,99,179,118
sheep_086.jpg,266,189,sheep,117,107,143,123
sheep_086.jpg,266,189,sheep,65,121,91,137
sheep_086.jpg,266,189,sheep,74,94,109,117
sheep_086.jpg,266,189,sheep,96,91,128,113
sheep_086.jpg,266,189,sheep,145,70,177,89
sheep_086.jpg,266,189,sheep,109,67,140,85
sheep_086.jpg,266,189,sheep,120,62,147,78
sheep_086.jpg,266,189,sheep,128,48,159,66
sheep_086.jpg,266,189,sheep,109,39,140,57
sheep_035.jpg,450,299,sheep,81,183,96,196
sheep_035.jpg,450,299,sheep,72,183,83,193
sheep_035.jpg,450,299,sheep,139,199,155,213
sheep_035.jpg,450,299,sheep,198,208,218,230
sheep_035.jpg,450,299,sheep,293,253,324,288
sheep_035.jpg,450,299,sheep,321,239,366,274
sheep_035.jpg,450,299,sheep,317,215,330,228
sheep_035.jpg,450,299,sheep,328,215,343,228
sheep_035.jpg,450,299,sheep,385,215,405,233
sheep_035.jpg,450,299,sheep,385,240,429,283
sheep_035.jpg,450,299,sheep,167,165,177,174
sheep_035.jpg,450,299,sheep,121,167,130,175
sheep_035.jpg,450,299,sheep,187,213,199,230
sheep_image (321).jpg,612,408,sheep,243,161,280,191
sheep_image (321).jpg,612,408,sheep,341,161,371,187
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,26,157,77,213
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,1,152,38,207
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,29,136,84,170
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,155,108,184,140
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,124,96,153,136
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,122,90,149,116
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,177,94,195,120
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,159,97,178,118
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,174,92,185,109
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,187,86,198,100
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,175,85,186,101
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,195,80,207,97
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,240,66,247,76
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,206,71,216,83
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,273,67,280,79
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,283,66,297,81
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,313,67,324,83
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,298,67,308,81
depositphotos_55743587-stock-video-aerial-view-of-grazing-animals.jpg,380,213,sheep,245,58,253,68
sheep_009.jpg,450,287,sheep,41,66,52,75
sheep_009.jpg,450,287,sheep,60,43,68,51
sheep_009.jpg,450,287,sheep,91,40,102,51
sheep_009.jpg,450,287,sheep,101,52,110,60
sheep_009.jpg,450,287,sheep,108,50,117,56
sheep_009.jpg,450,287,sheep,164,33,173,41
sheep_009.jpg,450,287,sheep,222,72,231,82
sheep_009.jpg,450,287,sheep,214,112,224,121
sheep_009.jpg,450,287,sheep,220,109,231,118
sheep_009.jpg,450,287,sheep,235,112,244,123
sheep_009.jpg,450,287,sheep,254,108,265,118
sheep_009.jpg,450,287,sheep,264,108,274,119
sheep_009.jpg,450,287,sheep,242,66,251,76
sheep_009.jpg,450,287,sheep,230,52,239,61
sheep_009.jpg,450,287,sheep,242,47,253,56
sheep_009.jpg,450,287,sheep,182,21,192,29
sheep_009.jpg,450,287,sheep,191,18,201,25
sheep_009.jpg,450,287,sheep,230,38,240,45
sheep_009.jpg,450,287,sheep,218,28,226,37
sheep_009.jpg,450,287,sheep,284,25,293,33
sheep_009.jpg,450,287,sheep,127,12,137,20
sheep_009.jpg,450,287,sheep,264,56,274,65
sheep_043.jpg,293,172,sheep,256,107,279,141
sheep_043.jpg,293,172,sheep,205,93,231,125
sheep_043.jpg,293,172,sheep,231,74,248,104
sheep_043.jpg,293,172,sheep,167,76,190,104
sheep_043.jpg,293,172,sheep,132,61,148,90
sheep_043.jpg,293,172,sheep,155,51,174,77
sheep_043.jpg,293,172,sheep,190,45,210,69
sheep_043.jpg,293,172,sheep,119,48,131,76
sheep_043.jpg,293,172,sheep,125,41,143,65
sheep_071.jpg,265,190,sheep,115,78,190,140
sheep_071.jpg,265,190,sheep,200,76,265,120
sheep_071.jpg,265,190,sheep,63,79,117,114
sheep_071.jpg,265,190,sheep,131,62,164,79
sheep_071.jpg,265,190,sheep,26,76,67,115
sheep_071.jpg,265,190,sheep,1,76,25,107
sheep_071.jpg,265,190,sheep,13,62,27,71
sheep_image (458).jpg,281,179,sheep,120,45,192,95
sheep_image (458).jpg,281,179,sheep,123,102,191,145
sheep_image (458).jpg,281,179,sheep,85,38,139,101
sheep_image (458).jpg,281,179,sheep,80,6,135,54
sheep_image (458).jpg,281,179,sheep,11,19,59,93
sheep_image (458).jpg,281,179,sheep,146,17,214,95
sheep_image (458).jpg,281,179,sheep,234,14,281,99
sheep_070.jpg,259,194,sheep,102,166,109,179
sheep_070.jpg,259,194,sheep,79,154,85,167
sheep_070.jpg,259,194,sheep,73,152,79,162
sheep_070.jpg,259,194,sheep,46,133,52,143
sheep_070.jpg,259,194,sheep,43,119,49,128
sheep_070.jpg,259,194,sheep,73,127,81,138
sheep_070.jpg,259,194,sheep,65,99,71,109
sheep_070.jpg,259,194,sheep,42,91,51,102
sheep_070.jpg,259,194,sheep,50,98,56,106
